Text_clean,Idioma_Tecnica,Texto_Original,IsToxic,IsAbusive,IsThreat,IsProvocative,IsObscene,IsHatespeech,IsRacist,IsNationalist,IsSexist,IsReligiousHate,sentiment_label,sentiment_score
focus roll blunt cause happen like non criminal type criminal type smoke pot pot absolutely fact walk drive important bring pot relative intel yes criminal tendency smoke pot criminal tend smoke cigarette drink,en_original,focus roll blunt cause happen like non criminal type criminal type smoke pot pot absolutely fact walk drive important bring pot relative intel yes criminal tendency smoke pot criminal tend smoke cigarette drink,0,False,False,False,False,False,False,False,False,False,1 star,0.4978388845920563
Focus Roll Blunt Cause sucede como el tipo no criminal Tipo criminal Pot de humo,es_translation,focus roll blunt cause happen like non criminal type criminal type smoke pot pot absolutely fact walk drive important bring pot relative intel yes criminal tendency smoke pot criminal tend smoke cigarette drink,0,False,False,False,False,False,False,False,False,False,1 star,0.37309232354164124
La cause émoussée de la concentration se produit comme un pot de type criminel non criminel Pot de fumée Absolument FACT DRADE IMPORT,fr_translation,focus roll blunt cause happen like non criminal type criminal type smoke pot pot absolutely fact walk drive important bring pot relative intel yes criminal tendency smoke pot criminal tend smoke cigarette drink,0,False,False,False,False,False,False,False,False,False,1 star,0.8002123832702637
FOCUS ROLL DULCH WAHRSCHAFT WIRD NICHT Kriminelle Art Rauchtopf Absolut Fakten Sie Wege Wichtige Topf Relative Intel Ja Kriminelle Tendenz Rauchkolben -Kriminalität Tendenz Zigarettengetränk,de_translation,focus roll blunt cause happen like non criminal type criminal type smoke pot pot absolutely fact walk drive important bring pot relative intel yes criminal tendency smoke pot criminal tend smoke cigarette drink,0,False,False,False,False,False,False,False,False,False,1 star,0.3265291452407837
good opinion definitely deadly force charge assault prior carry gun cause world get crazy thank share know,en_original,good opinion definitely deadly force charge assault prior carry gun cause world get crazy thank share know,0,False,False,False,False,False,False,False,False,False,1 star,0.3008924722671509
Buena opinión definitivamente la fuerza mortal de asalto de carga de la fuerza de transporte anterior porque el mundo se vuelve loco gracias compartir saber,es_translation,good opinion definitely deadly force charge assault prior carry gun cause world get crazy thank share know,0,False,False,False,False,False,False,False,False,False,5 stars,0.45076417922973633
Bonne opinion définitivement mortelle facturer l'assaut antérieur à pistolet de transport parce que le monde devient fou de remerciement,fr_translation,good opinion definitely deadly force charge assault prior carry gun cause world get crazy thank share know,0,False,False,False,False,False,False,False,False,False,1 star,0.4922686815261841
Gute Meinung definitiv tödliche Kraftbeschuldigung Körperverletzung Vorher,de_translation,good opinion definitely deadly force charge assault prior carry gun cause world get crazy thank share know,0,False,False,False,False,False,False,False,False,False,1 star,0.6934584379196167
wonder twist slavery truth year slavery side bet fox news pay record,en_original,wonder twist slavery truth year slavery side bet fox news pay record,0,False,False,False,False,False,False,False,False,False,1 star,0.5951139330863953
Wonder Twist Slavery Verdad Año de la esclavitud Bet Fox News Pay Record,es_translation,wonder twist slavery truth year slavery side bet fox news pay record,0,False,False,False,False,False,False,False,False,False,1 star,0.52116858959198
Wonder Twist Sklaverei Wahrheit Jahr Sklaverei Seite Bet Fox News Pay Record,de_translation,wonder twist slavery truth year slavery side bet fox news pay record,0,False,False,False,False,False,False,False,False,False,1 star,0.5551893711090088
wtf,en_original,wtf,0,False,False,False,False,False,False,False,False,False,5 stars,0.3218502104282379
comment topic video set stefan rap actual beat epic,en_original,comment topic video set stefan rap actual beat epic,0,False,False,False,False,False,False,False,False,False,5 stars,0.42358922958374023
Comentario Tema Video Set Stefan Rap Real Beat Epic,es_translation,comment topic video set stefan rap actual beat epic,0,False,False,False,False,False,False,False,False,False,5 stars,0.3820207715034485
Sujet de commentaire Ensemble vidéo Stefan Rap réel beat epic,fr_translation,comment topic video set stefan rap actual beat epic,0,False,False,False,False,False,False,False,False,False,4 stars,0.3838990032672882
Kommentar Thema Video Set Stefan Rap eigentlich Beat Epic,de_translation,comment topic video set stefan rap actual beat epic,0,False,False,False,False,False,False,False,False,False,3 stars,0.3530177175998688
far base propaganda,en_original,far base propaganda,1,True,False,True,False,False,False,False,False,False,3 stars,0.26157820224761963
Propaganda de base lejana,es_translation,far base propaganda,1,True,False,True,False,False,False,False,False,False,3 stars,0.31040158867836
Propagande de base lointaine,fr_translation,far base propaganda,1,True,False,True,False,False,False,False,False,False,3 stars,0.29641687870025635
Ferne Basispropaganda,de_translation,far base propaganda,1,True,False,True,False,False,False,False,False,False,3 stars,0.30192437767982483
look like brown suicide cop thing,en_original,look like brown suicide cop thing,1,True,False,True,False,False,False,False,False,False,1 star,0.3493744730949402
Parece cosa de policía suicida marrón,es_translation,look like brown suicide cop thing,1,True,False,True,False,False,False,False,False,False,1 star,0.38986390829086304
ressemble à un truc de flic de suicide brun,fr_translation,look like brown suicide cop thing,1,True,False,True,False,False,False,False,False,False,1 star,0.3223791718482971
Sieh aus wie braune Selbstmordpolizeiache,de_translation,look like brown suicide cop thing,1,True,False,True,False,False,False,False,False,False,1 star,0.4085262715816498
urban youth handle truth present video,en_original,urban youth handle truth present video,0,False,False,False,False,False,False,False,False,False,5 stars,0.3815859258174896
Urban Youth Many Video presente de la verdad,es_translation,urban youth handle truth present video,0,False,False,False,False,False,False,False,False,False,5 stars,0.4580637216567993
Les jeunes urbains gèrent la vérité,fr_translation,urban youth handle truth present video,0,False,False,False,False,False,False,False,False,False,5 stars,0.4384324550628662
Urban Youth Avitle Treal Viasce Video,de_translation,urban youth handle truth present video,0,False,False,False,False,False,False,False,False,False,5 stars,0.4427800476551056
reason police need wear recording device time people help ensure truth maintain time imagine officer pov camera situation,en_original,reason police need wear recording device time people help ensure truth maintain time imagine officer pov camera situation,0,False,False,False,False,False,False,False,False,False,3 stars,0.250303715467453
razón por la razón La policía necesita usar el tiempo de grabación hora de la gente de la gente ayuda a garantizar que la verdad mantenga el tiempo imaginar la situación de la cámara del oficial POV,es_translation,reason police need wear recording device time people help ensure truth maintain time imagine officer pov camera situation,0,False,False,False,False,False,False,False,False,False,4 stars,0.3289821147918701
raison pour laquelle la police a besoin d'usure du dispositif d'enregistrement Temps Les gens aident à assurer la vérité de maintenir le temps imaginer la situation de la caméra OFFIER POV,fr_translation,reason police need wear recording device time people help ensure truth maintain time imagine officer pov camera situation,0,False,False,False,False,False,False,False,False,False,4 stars,0.3710913062095642
"Grund, dass die Polizei Aufzeichnungsvorrichtung Zeit benötigt, um sicherzustellen",de_translation,reason police need wear recording device time people help ensure truth maintain time imagine officer pov camera situation,0,False,False,False,False,False,False,False,False,False,3 stars,0.3466533124446869
police officer wear camera lapel issue open shut case,en_original,police officer wear camera lapel issue open shut case,0,False,False,False,False,False,False,False,False,False,1 star,0.32858696579933167
Oficial de policía Usar el problema de la solapa de la cámara,es_translation,police officer wear camera lapel issue open shut case,0,False,False,False,False,False,False,False,False,False,1 star,0.31751537322998047
Les policiers portent un problème de revers de la caméra ouverte de fermeture,fr_translation,police officer wear camera lapel issue open shut case,0,False,False,False,False,False,False,False,False,False,2 stars,0.40457087755203247
Polizeibeamter tragen Kamera -Revers -Ausgabe Open Shut Case,de_translation,police officer wear camera lapel issue open shut case,0,False,False,False,False,False,False,False,False,False,4 stars,0.2778264582157135
stefan molyneux rounded view simply want use old tired ploy discredit michael brown sane person believe officer wilson perfect angelic white man person exist privy questionable characteristic cop rest assure human nature spite brown smoking weed steal blunt rap bitch gun etc justify unarmed shoot time desensitized culture hip hop white people monetarily benefit,en_original,stefan molyneux rounded view simply want use old tired ploy discredit michael brown sane person believe officer wilson perfect angelic white man person exist privy questionable characteristic cop rest assure human nature spite brown smoking weed steal blunt rap bitch gun etc justify unarmed shoot time desensitized culture hip hop white people monetarily benefit,0,False,False,False,False,False,False,False,False,False,1 star,0.6781563758850098
Stefan Molyneux Vista redondeada Simplemente quiero usar la vieja estratagema cansada Desacredit Michael Brown Sane Persona Beler Oficial Wilson Perfecto Angelic White Persono Existen Privia cuestionable característica COP COMO ASUDAR la naturaleza humana a pesar de que marrón fumar marih,es_translation,stefan molyneux rounded view simply want use old tired ploy discredit michael brown sane person believe officer wilson perfect angelic white man person exist privy questionable characteristic cop rest assure human nature spite brown smoking weed steal blunt rap bitch gun etc justify unarmed shoot time desensitized culture hip hop white people monetarily benefit,0,False,False,False,False,False,False,False,False,False,1 star,0.40585872530937195
"Stefan Molyneux Routed View Want Want Use Utiliser Old fatigué Discrédit Michael Brown Saine personne croit officier Wilson Perfect Angelic White Man Person existant Privysitable Caractéristique Cop assure Assure la nature humaine Spit Brown Smoking Weed Weed Blunt Rap Bitch Gun, etc. justifie le temps de prise de vue non armé Culture désensibilisée Hip Hop White People Money",fr_translation,stefan molyneux rounded view simply want use old tired ploy discredit michael brown sane person believe officer wilson perfect angelic white man person exist privy questionable characteristic cop rest assure human nature spite brown smoking weed steal blunt rap bitch gun etc justify unarmed shoot time desensitized culture hip hop white people monetarily benefit,0,False,False,False,False,False,False,False,False,False,1 star,0.322022944688797
Stefan Molyneux gerundete Ansicht möchte einfach einen alten müden Trick diskreditieren Michael Brown Sane Person Glaube Offizier Wilson Perfect Angelic White Man Person Exist,de_translation,stefan molyneux rounded view simply want use old tired ploy discredit michael brown sane person believe officer wilson perfect angelic white man person exist privy questionable characteristic cop rest assure human nature spite brown smoking weed steal blunt rap bitch gun etc justify unarmed shoot time desensitized culture hip hop white people monetarily benefit,0,False,False,False,False,False,False,False,False,False,1 star,0.4498484432697296
say minute easily rap duty white kid play btw pretty sure eminem sum white lyric racism,en_original,say minute easily rap duty white kid play btw pretty sure eminem sum white lyric racism,0,False,False,False,False,False,False,False,False,False,1 star,0.6470552682876587
"decir minuto fácilmente Rap Duty White Kid Play Por cierto, bastante seguro de Eminem Sum Sum White Lyric Racism",es_translation,say minute easily rap duty white kid play btw pretty sure eminem sum white lyric racism,0,False,False,False,False,False,False,False,False,False,1 star,0.24983152747154236
Dites Minute Easy Easy Rap Duty White Kid Play Btw Sure Sure Eminem Sum Sum White Lyric Racism,fr_translation,say minute easily rap duty white kid play btw pretty sure eminem sum white lyric racism,0,False,False,False,False,False,False,False,False,False,1 star,0.5707221627235413
Sagen Sie Minute leicht Rap Duty White Kid spielen übrigen,de_translation,say minute easily rap duty white kid play btw pretty sure eminem sum white lyric racism,0,False,False,False,False,False,False,False,False,False,3 stars,0.29899194836616516
dude tell dude listen violent music like gangsta rap deathmetal mean like fight kill lol,en_original,dude tell dude listen violent music like gangsta rap deathmetal mean like fight kill lol,0,False,False,False,False,False,False,False,False,False,1 star,0.6141685843467712
"Amigo decirle, amigo, escuche música violenta como gangsta rap deathmetal como pelea kill jajaja",es_translation,dude tell dude listen violent music like gangsta rap deathmetal mean like fight kill lol,0,False,False,False,False,False,False,False,False,False,1 star,0.3360471725463867
mec dis mec écouter de la musique violente comme un gangsta rap deathmetal méchant comme un combat kill lol,fr_translation,dude tell dude listen violent music like gangsta rap deathmetal mean like fight kill lol,0,False,False,False,False,False,False,False,False,False,1 star,0.4565403163433075
"Mann erzählen Alter, hör gewalttätige Musik wie Gangsta Rap Deathmetal Mean Like Fight Kill lol",de_translation,dude tell dude listen violent music like gangsta rap deathmetal mean like fight kill lol,0,False,False,False,False,False,False,False,False,False,1 star,0.468806654214859
denny brain fire extinguisher,en_original,denny brain fire extinguisher,0,False,False,False,False,False,False,False,False,False,4 stars,0.2609550952911377
extintor de fuego cerebral de Denny,es_translation,denny brain fire extinguisher,0,False,False,False,False,False,False,False,False,False,1 star,0.35752949118614197
Extincteur du cerveau de Denny,fr_translation,denny brain fire extinguisher,0,False,False,False,False,False,False,False,False,False,1 star,0.33244630694389343
Denny Brain Feuerlöscher,de_translation,denny brain fire extinguisher,0,False,False,False,False,False,False,False,False,False,5 stars,0.234538733959198
believe recite music listen cop excessive force cop judge jury executioner society screw issue cop train escalation force use non lethal mean apprehend civilian suspect,en_original,believe recite music listen cop excessive force cop judge jury executioner society screw issue cop train escalation force use non lethal mean apprehend civilian suspect,0,False,False,False,False,False,False,False,False,False,1 star,0.7514386773109436
cree que recita la música escucha la policía excesiva fuerza de la policía juez jurado verdugo society tornillo de tornillo Cop trenes de la fuerza de escalada Use el sospechoso de civil no letal.,es_translation,believe recite music listen cop excessive force cop judge jury executioner society screw issue cop train escalation force use non lethal mean apprehend civilian suspect,0,False,False,False,False,False,False,False,False,False,1 star,0.5737074017524719
Croyez la musique réciter écouter flic excessif flic juge juge de juge exécution de la société à vis de flic,fr_translation,believe recite music listen cop excessive force cop judge jury executioner society screw issue cop train escalation force use non lethal mean apprehend civilian suspect,0,False,False,False,False,False,False,False,False,False,1 star,0.6697286367416382
"Glauben Sie, Musik zu rezitieren. Hören Sie COP übermäßige Kraft COP Richter Jury Henker",de_translation,believe recite music listen cop excessive force cop judge jury executioner society screw issue cop train escalation force use non lethal mean apprehend civilian suspect,0,False,False,False,False,False,False,False,False,False,1 star,0.3062971234321594
let news,en_original,let news,0,False,False,False,False,False,False,False,False,False,5 stars,0.26046067476272583
Dejar noticias,es_translation,let news,0,False,False,False,False,False,False,False,False,False,1 star,0.5090506076812744
laisser les nouvelles,fr_translation,let news,0,False,False,False,False,False,False,False,False,False,4 stars,0.36886051297187805
Lass Nachrichten,de_translation,let news,0,False,False,False,False,False,False,False,False,False,5 stars,0.3656405806541443
act like gentleman treat like gentleman act like gentleman,en_original,act like gentleman treat like gentleman act like gentleman,0,False,False,False,False,False,False,False,False,False,5 stars,0.5201923847198486
Actuar como un caballero tratado como caballero actúa como un caballero,es_translation,act like gentleman treat like gentleman act like gentleman,0,False,False,False,False,False,False,False,False,False,5 stars,0.43930453062057495
Agir comme un gentleman Treat comme un gentleman agit comme un gentleman,fr_translation,act like gentleman treat like gentleman act like gentleman,0,False,False,False,False,False,False,False,False,False,5 stars,0.4808807075023651
"handeln wie Gentleman, wie Gentleman wie Gentleman handelt",de_translation,act like gentleman treat like gentleman act like gentleman,0,False,False,False,False,False,False,False,False,False,5 stars,0.6144172549247742
good datum wish present speculation marijuana blunt emphasis rap lyric youtube video know friend hurt guilty see video see cigar shove guy way reason try bring culturally normative thing admittedly ridiculous indicate actual violence include rap lyric complete bull amazing job collect wide range fact put generally great presentation thank greatly appreciate fear good material dismiss emphasis item admit mean,en_original,good datum wish present speculation marijuana blunt emphasis rap lyric youtube video know friend hurt guilty see video see cigar shove guy way reason try bring culturally normative thing admittedly ridiculous indicate actual violence include rap lyric complete bull amazing job collect wide range fact put generally great presentation thank greatly appreciate fear good material dismiss emphasis item admit mean,0,False,False,False,False,False,False,False,False,False,4 stars,0.2410140037536621
buen dato deseo presente especulación marihuana énfasis contundente rap lyric de YouTube Video Conozca amigo Hurty Video Ver Video Consulte Cigarro de cigarro Camino Razon,es_translation,good datum wish present speculation marijuana blunt emphasis rap lyric youtube video know friend hurt guilty see video see cigar shove guy way reason try bring culturally normative thing admittedly ridiculous indicate actual violence include rap lyric complete bull amazing job collect wide range fact put generally great presentation thank greatly appreciate fear good material dismiss emphasis item admit mean,0,False,False,False,False,False,False,False,False,False,4 stars,0.3621259331703186
bon datum souhait présent la spéculation marijuana blunt emphasis rap lyric youtube vidéo sache ami blessé coupable voir vidéo voir cigare bugy guy way raison essayez apporter la chose culturellement normative.,fr_translation,good datum wish present speculation marijuana blunt emphasis rap lyric youtube video know friend hurt guilty see video see cigar shove guy way reason try bring culturally normative thing admittedly ridiculous indicate actual violence include rap lyric complete bull amazing job collect wide range fact put generally great presentation thank greatly appreciate fear good material dismiss emphasis item admit mean,0,False,False,False,False,False,False,False,False,False,3 stars,0.4263678193092346
"Good Datum Wunsch vorhanden spekulation marihuana stumpfen Schwerpunkt Rap Lyric YouTube Video wissen, dass Freund verletzt schuldig siehe Video Siehe Zigarre Schuhart Guy Way Grund Versuch",de_translation,good datum wish present speculation marijuana blunt emphasis rap lyric youtube video know friend hurt guilty see video see cigar shove guy way reason try bring culturally normative thing admittedly ridiculous indicate actual violence include rap lyric complete bull amazing job collect wide range fact put generally great presentation thank greatly appreciate fear good material dismiss emphasis item admit mean,0,False,False,False,False,False,False,False,False,False,1 star,0.495386004447937
people cell phone crowd record encounter claim see medium independent researcher witness video footage encounter brown officer shoot,en_original,people cell phone crowd record encounter claim see medium independent researcher witness video footage encounter brown officer shoot,0,False,False,False,False,False,False,False,False,False,1 star,0.5016199946403503
People Celle Phone Crowd Record Reclamador Reclamación Ver Medium Independent Investigador Testigo Video de video Encuentro brown oficial,es_translation,people cell phone crowd record encounter claim see medium independent researcher witness video footage encounter brown officer shoot,0,False,False,False,False,False,False,False,False,False,1 star,0.552670955657959
PERSONNES PERSONNES COMPLEMENTS RECORD COMMANDE RECORT DE RENDURE,fr_translation,people cell phone crowd record encounter claim see medium independent researcher witness video footage encounter brown officer shoot,0,False,False,False,False,False,False,False,False,False,3 stars,0.29038068652153015
People Handy Crowd Recone -Begegnung Anspruch siehe Medium Unabhängige Forscher Zeuge Zeuge Video Filmmaterial Begegnung Brown Officer Shooting,de_translation,people cell phone crowd record encounter claim see medium independent researcher witness video footage encounter brown officer shoot,0,False,False,False,False,False,False,False,False,False,4 stars,0.35896122455596924
wait jesus come care get sick tired racist white people racist black people damn black man love white people black people away hate heart try love hate go hell need come god child kkk black power,en_original,wait jesus come care get sick tired racist white people racist black people damn black man love white people black people away hate heart try love hate go hell need come god child kkk black power,0,False,False,False,False,False,False,False,False,False,1 star,0.7899163961410522
"Espera a Jesús, ven a preocuparte, cansado, cansado, racistas, personas racistas negros, maldito hombre negro, personas blancas, personas negras, odio el corazón, intento amor, odio, ¡, necesito venir Dios niño Kkk Black Power",es_translation,wait jesus come care get sick tired racist white people racist black people damn black man love white people black people away hate heart try love hate go hell need come god child kkk black power,0,False,False,False,False,False,False,False,False,False,1 star,0.8219439387321472
Attends Jésus Come Care Adnuh Tass fatigué Raciste Blanc Raciste Racistes Noirs Damn Damn Black Love People Black Away Hate Heart Try Hate Hate Gen Hell Need Come God Child Kkk Black Power,fr_translation,wait jesus come care get sick tired racist white people racist black people damn black man love white people black people away hate heart try love hate go hell need come god child kkk black power,0,False,False,False,False,False,False,False,False,False,1 star,0.6811032891273499
Warte Jesus Com Care Sorge werde krank müde rassistische weiße Menschen rassistische schwarze Menschen verdammt schwarzer Mann lieben weiße Menschen schwarze Menschen weg Hass Herz Versuchen,de_translation,wait jesus come care get sick tired racist white people racist black people damn black man love white people black people away hate heart try love hate go hell need come god child kkk black power,0,False,False,False,False,False,False,False,False,False,1 star,0.6106674075126648
man officer get lucky video life ruin juror convict black way,en_original,man officer get lucky video life ruin juror convict black way,0,False,False,False,False,False,False,False,False,False,1 star,0.7254215478897095
oficial de los hombres obtenga la suerte de la vida del video ruina del jurado Black Way,es_translation,man officer get lucky video life ruin juror convict black way,0,False,False,False,False,False,False,False,False,False,1 star,0.4269373118877411
Officier de l'homme Got Lucky Video Life Ruine Juror Condict Black Way,fr_translation,man officer get lucky video life ruin juror convict black way,0,False,False,False,False,False,False,False,False,False,1 star,0.7163811922073364
Man Officer bekommen Glücks Video Leben Ruiner Juror Verurteilten Black Way,de_translation,man officer get lucky video life ruin juror convict black way,0,False,False,False,False,False,False,False,False,False,1 star,0.7606275677680969
till start advocate parent family black community totally lose,en_original,till start advocate parent family black community totally lose,0,False,False,False,False,False,False,False,False,False,1 star,0.6287283897399902
Hasta que comience a defender la familia de la familia matriz,es_translation,till start advocate parent family black community totally lose,0,False,False,False,False,False,False,False,False,False,5 stars,0.4268193542957306
Jusqu'à commencer la communauté noire de la famille de la famille des parents perd totalement,fr_translation,till start advocate parent family black community totally lose,0,False,False,False,False,False,False,False,False,False,2 stars,0.3515242040157318
Bis zu Start Advocate Elternfamilie Schwarze Gemeinschaft völlig verlieren,de_translation,till start advocate parent family black community totally lose,0,False,False,False,False,False,False,False,False,False,5 stars,0.32732290029525757
sad story kill reason racial war increase devil see officer victim guy cause action let pray soul,en_original,sad story kill reason racial war increase devil see officer victim guy cause action let pray soul,0,False,False,False,False,False,False,False,False,False,1 star,0.7798884510993958
triste historia matar razones razones de la guerra racial el diablo víctima de la víctima del oficial causa acción deja orar alma,es_translation,sad story kill reason racial war increase devil see officer victim guy cause action let pray soul,0,False,False,False,False,False,False,False,False,False,1 star,0.642370343208313
histoire triste tuer la raison de la guerre raciale augmenter le diable voir l'officier victime de la victime causer l'action Laisse prier l'âme,fr_translation,sad story kill reason racial war increase devil see officer victim guy cause action let pray soul,0,False,False,False,False,False,False,False,False,False,1 star,0.40763261914253235
Traurige Geschichte Kill Grund Rassenkrieg Erhöhung Teufel sehen Offizier Opfer Mann Ursache Action lassen,de_translation,sad story kill reason racial war increase devil see officer victim guy cause action let pray soul,0,False,False,False,False,False,False,False,False,False,1 star,0.6044665575027466
music reference sex drug steal murder etc pretty rap music like,en_original,music reference sex drug steal murder etc pretty rap music like,0,False,False,False,False,False,False,False,False,False,1 star,0.4540877938270569
"Referencia musical Sex Drug robar asesinato, etc. Pretty Rap Music como",es_translation,music reference sex drug steal murder etc pretty rap music like,0,False,False,False,False,False,False,False,False,False,1 star,0.237989142537117
"Music Reference Sex Drug Voleur Murder, etc. Jolie musique de rap comme",fr_translation,music reference sex drug steal murder etc pretty rap music like,0,False,False,False,False,False,False,False,False,False,4 stars,0.3691710829734802
Musikreferenz Sex Drogerie stehlen Mord usw. Pretty Rap Musik wie,de_translation,music reference sex drug steal murder etc pretty rap music like,0,False,False,False,False,False,False,False,False,False,1 star,0.3188752233982086
good job determine occur brown kill occur simple matter racism police abuse mention question pull curtain wizard illusion life energy sacred turn peace love appreciation,en_original,good job determine occur brown kill occur simple matter racism police abuse mention question pull curtain wizard illusion life energy sacred turn peace love appreciation,0,False,False,False,False,False,False,False,False,False,4 stars,0.4254097044467926
buen trabajo determinar ocurrir marrón matar materia simple racismo racismo abuso de la policía mención de la pregunta del cortina del maquero ilusión la vida energía giro sagrado paz amor aprecio,es_translation,good job determine occur brown kill occur simple matter racism police abuse mention question pull curtain wizard illusion life energy sacred turn peace love appreciation,0,False,False,False,False,False,False,False,False,False,4 stars,0.4208022952079773
bon travail déterminer se produire brun tuer se produit simple racisme racisme abus de la police mentionne la question de traction du rideau,fr_translation,good job determine occur brown kill occur simple matter racism police abuse mention question pull curtain wizard illusion life energy sacred turn peace love appreciation,0,False,False,False,False,False,False,False,False,False,3 stars,0.3931611478328705
dear stefan molyneux add video michael brown ferguson horrible history lying corruption smart think statement massive authoritarian corruption negative impact community serve people eventually feed choice disregard law fight cop merit charge brown happen,en_original,dear stefan molyneux add video michael brown ferguson horrible history lying corruption smart think statement massive authoritarian corruption negative impact community serve people eventually feed choice disregard law fight cop merit charge brown happen,0,False,False,False,False,False,False,False,False,False,1 star,0.8309486508369446
Estimado Stefan Molyneux Agregue Video Michael Brown Ferguson Horrible History Corrupción Mentir Smart Think Massive Autoritaria Corrupción Impacto negativo Comunidad Comunidad SERVICIÓN Finalmente la elección de alimentación de alimentación Ley Fight Cop Merit Charge Brown Sucedido,es_translation,dear stefan molyneux add video michael brown ferguson horrible history lying corruption smart think statement massive authoritarian corruption negative impact community serve people eventually feed choice disregard law fight cop merit charge brown happen,0,False,False,False,False,False,False,False,False,False,1 star,0.6849598288536072
Cher Stefan Molyneux Ajouter la vidéo Michael Brown Ferguson Horrible History mentale Corruption Smart Think Stat Massive Autoritaire Corruption Impact négatif La communauté des personnes finalement nourrir le choix du choix de la loi Fight Cop Merit Charge Brown se produire,fr_translation,dear stefan molyneux add video michael brown ferguson horrible history lying corruption smart think statement massive authoritarian corruption negative impact community serve people eventually feed choice disregard law fight cop merit charge brown happen,0,False,False,False,False,False,False,False,False,False,1 star,0.724478006362915
Lieber Stefan Molyneux Fügen Sie Video Michael Brown Ferguson schreckliche Geschichte Lügen Korruption Smart Think Aussage Massive autoritäre Korruption Negative Wirkung Dienste Menschen dienen schließlich Fütterung Auswahl von Rechtsbekämpfung Cop Verdienstanladung Brown passiert.,de_translation,dear stefan molyneux add video michael brown ferguson horrible history lying corruption smart think statement massive authoritarian corruption negative impact community serve people eventually feed choice disregard law fight cop merit charge brown happen,0,False,False,False,False,False,False,False,False,False,1 star,0.854398787021637
pathetic pseudo philosophy vile little man,en_original,pathetic pseudo philosophy vile little man,1,True,False,False,False,False,False,False,False,False,1 star,0.8325220346450806
Patética Pseudo Filosofía Vil Little Man,es_translation,pathetic pseudo philosophy vile little man,1,True,False,False,False,False,False,False,False,False,1 star,0.6132118701934814
pseudo-philosophie pathétique vile petit homme,fr_translation,pathetic pseudo philosophy vile little man,1,True,False,False,False,False,False,False,False,False,1 star,0.7729966640472412
erbärmliche Pseudo -Philosophie abscheulicher kleiner Mann,de_translation,pathetic pseudo philosophy vile little man,1,True,False,False,False,False,False,False,False,False,1 star,0.6849346160888672
chief black lie,en_original,chief black lie,0,False,False,False,False,False,False,False,False,False,5 stars,0.24108989536762238
Mentira negra principal,es_translation,chief black lie,0,False,False,False,False,False,False,False,False,False,1 star,0.3147311210632324
brown dead,en_original,brown dead,0,False,False,False,False,False,False,False,False,False,1 star,0.4526008367538452
muerto brown,es_translation,brown dead,0,False,False,False,False,False,False,False,False,False,1 star,0.48750293254852295
mât brun,fr_translation,brown dead,0,False,False,False,False,False,False,False,False,False,3 stars,0.32236796617507935
Brown tot,de_translation,brown dead,0,False,False,False,False,False,False,False,False,False,3 stars,0.3642958998680115
exactly right stefan crime bad decision create poverty poor unattractive area criminal steal necessity respect homie pathetic,en_original,exactly right stefan crime bad decision create poverty poor unattractive area criminal steal necessity respect homie pathetic,1,True,False,True,False,False,False,False,False,False,1 star,0.7991172671318054
exactamente derecho Stefan Crimen mala decisión crear pobreza pobre área poco atractiva robo criminal necesidad respeto homie patético,es_translation,exactly right stefan crime bad decision create poverty poor unattractive area criminal steal necessity respect homie pathetic,1,True,False,True,False,False,False,False,False,False,1 star,0.8343050479888916
exactement à droite Stefan Crime mauvaise décision Créer une pauvreté pauvre peu attrayante région criminel nécessité Respect Homie Pathétique,fr_translation,exactly right stefan crime bad decision create poverty poor unattractive area criminal steal necessity respect homie pathetic,1,True,False,True,False,False,False,False,False,False,1 star,0.7502294182777405
Genau richtig Stefan Verbrechen schlechte Entscheidung Schaffen Armut Arme unattraktive Gebiet Kriminalpolizei Notwendigkeit Respektieren Homie Pathetic,de_translation,exactly right stefan crime bad decision create poverty poor unattractive area criminal steal necessity respect homie pathetic,1,True,False,True,False,False,False,False,False,False,1 star,0.8464270234107971
brown piece shit world well,en_original,brown piece shit world well,1,True,False,False,False,False,False,False,False,False,5 stars,0.37944087386131287
Mierda de mierda de pieza marrón bien,es_translation,brown piece shit world well,1,True,False,False,False,False,False,False,False,False,3 stars,0.3769333064556122
Brown Piece World bien,fr_translation,brown piece shit world well,1,True,False,False,False,False,False,False,False,False,4 stars,0.4602452218532562
braune Stück Scheiße Welt gut,de_translation,brown piece shit world well,1,True,False,False,False,False,False,False,False,False,4 stars,0.42971062660217285
stefan ummm fact philosophize,en_original,stefan ummm fact philosophize,0,False,False,False,False,False,False,False,False,False,4 stars,0.26574552059173584
stefan ummm hecho filosofar,es_translation,stefan ummm fact philosophize,0,False,False,False,False,False,False,False,False,False,5 stars,0.3590659201145172
Stefan ummm fait philosophiser,fr_translation,stefan ummm fact philosophize,0,False,False,False,False,False,False,False,False,False,5 stars,0.29050251841545105
Stefan Ummm Fakten philosophieren,de_translation,stefan ummm fact philosophize,0,False,False,False,False,False,False,False,False,False,5 stars,0.36664462089538574
black tired kill weapon shut ass white devil white people evil,en_original,black tired kill weapon shut ass white devil white people evil,1,False,False,False,False,True,True,False,False,False,1 star,0.7037570476531982
Negro Cansado Kill Arma Cierre culo Diablo blanco Gente blanca malvada,es_translation,black tired kill weapon shut ass white devil white people evil,1,False,False,False,False,True,True,False,False,False,1 star,0.8850305676460266
