Text_clean,Idioma_Tecnica,Texto_Original,IsToxic,IsAbusive,IsThreat,IsProvocative,IsObscene,IsHatespeech,IsRacist,IsNationalist,IsSexist,IsReligiousHate
think get bunch fact lean skittle iced tea wilson know robbery video bunch poppy cock thank waste time,en_original,think get bunch fact lean skittle iced tea wilson know robbery video bunch poppy cock thank waste time,1,True,False,True,False,False,False,False,False,False
Think Get Bunch Fact Lean Skittle Té helado Wilson Know Robbery Video Bunch Poppy Cock gracias a Waste Time,es_translation,think get bunch fact lean skittle iced tea wilson know robbery video bunch poppy cock thank waste time,1,True,False,True,False,False,False,False,False,False
Pensez Get Bunch Fact Lean Skittle Iced Tea Wilson Know Robbery Video Bunch Poppy Cock merci Pasion du temps,fr_translation,think get bunch fact lean skittle iced tea wilson know robbery video bunch poppy cock thank waste time,1,True,False,True,False,False,False,False,False,False
Denken Sie an Get Bunch Fact Lean Skicktle Eced Tea Wilson wissen Raubüberfälle Video Bunch Poppy Cock Thank Daid Time,de_translation,think get bunch fact lean skittle iced tea wilson know robbery video bunch poppy cock thank waste time,1,True,False,True,False,False,False,False,False,False
medical cannabis guy like couple face book fighting page mean necessarily aggressive,en_original,medical cannabis guy like couple face book fighting page mean necessarily aggressive,0,False,False,False,False,False,False,False,False,False
El cannabis medicinal como la página de lucha de la cara de la pareja significa necesariamente agresivo,es_translation,medical cannabis guy like couple face book fighting page mean necessarily aggressive,0,False,False,False,False,False,False,False,False,False
Guy de cannabis médical comme une page de combat de livres de couple signifie nécessairement agressif,fr_translation,medical cannabis guy like couple face book fighting page mean necessarily aggressive,0,False,False,False,False,False,False,False,False,False
medizinischer Cannabis -Typ wie ein Paar Face Book Fighting Page bedeuten notwendigerweise aggressiv,de_translation,medical cannabis guy like couple face book fighting page mean necessarily aggressive,0,False,False,False,False,False,False,False,False,False
lol trayvon online nolimitnigga people get mad piece human trash like get shoot,en_original,lol trayvon online nolimitnigga people get mad piece human trash like get shoot,1,True,False,True,False,True,True,False,False,False
LOL TRAYVON ONLINE NOLIMITNIGGA Gente Get Mad Piece Human Trash Like Get Shoot,es_translation,lol trayvon online nolimitnigga people get mad piece human trash like get shoot,1,True,False,True,False,True,True,False,False,False
lol trayvon en ligne nolimitnigga les gens deviennent fous,fr_translation,lol trayvon online nolimitnigga people get mad piece human trash like get shoot,1,True,False,True,False,True,True,False,False,False
lol Trayvon online nolimitnigga Leute bekommen verrückt nach menschlichem Müll wie Get Shooting,de_translation,lol trayvon online nolimitnigga people get mad piece human trash like get shoot,1,True,False,True,False,True,True,False,False,False
brown arm big muscular arm,en_original,brown arm big muscular arm,0,False,False,False,False,False,False,False,False,False
brown arm large muscular arm,en_synonym,brown arm big muscular arm,0,False,False,False,False,False,False,False,False,False
brazo marrón brazo muscular grande,es_translation,brown arm big muscular arm,0,False,False,False,False,False,False,False,False,False
bras brun grand bras musclé,fr_translation,brown arm big muscular arm,0,False,False,False,False,False,False,False,False,False
brauner Arm großer Muskeldarm,de_translation,brown arm big muscular arm,0,False,False,False,False,False,False,False,False,False
time report brown approach officer officer engage young man brown run away officer report fire flight inconsistent turn confront cop hit bullet like black folk listen spin video give weight eye witness report video discredit dead young man,en_original,time report brown approach officer officer engage young man brown run away officer report fire flight inconsistent turn confront cop hit bullet like black folk listen spin video give weight eye witness report video discredit dead young man,0,False,False,False,False,False,False,False,False,False
Informe de tiempo Oficial de aproximación Brown Engage Man Young Man Brown Oficial de Oficial Informe Fire Fire Fire Volte,es_translation,time report brown approach officer officer engage young man brown run away officer report fire flight inconsistent turn confront cop hit bullet like black folk listen spin video give weight eye witness report video discredit dead young man,0,False,False,False,False,False,False,False,False,False
Rapport de temps Brown Approch Officier Engage le jeune homme Brown Brown Officier Rapport sur les incendies Feuille incohérente Turn Confront Cop Hit Bullet comme Black Folk Listen Spin Video Give Weight Weep Within Report Video Discrédit Dead Young Man Man,fr_translation,time report brown approach officer officer engage young man brown run away officer report fire flight inconsistent turn confront cop hit bullet like black folk listen spin video give weight eye witness report video discredit dead young man,0,False,False,False,False,False,False,False,False,False
Zeitbericht Brown Ansatz Offizier ein engagieren junger Mann Brown Run Officer Report Fire Flight Inkonsistente Kurve konfrontieren Cop Hit Bullet wie Black Folk Hören Sie Spin Video Geben Sie Gewicht Zeugenbericht Video Discredit Dead Young Man,de_translation,time report brown approach officer officer engage young man brown run away officer report fire flight inconsistent turn confront cop hit bullet like black folk listen spin video give weight eye witness report video discredit dead young man,0,False,False,False,False,False,False,False,False,False
nicely,en_original,nicely,0,False,False,False,False,False,False,False,False,False
stefan molyneux wilson drive multifple story deserve fair trial wilson law enforcer firm happen good wilson speak truly respect officer talk public hide,en_original,stefan molyneux wilson drive multifple story deserve fair trial wilson law enforcer firm happen good wilson speak truly respect officer talk public hide,0,False,False,False,False,False,False,False,False,False
Stefan Molyneux Wilson Drive Story multifple merece un juicio justo Wilson La firma de ejecutores de la ley ocurre bien Wilson Hable Hablando verdaderamente Oficial de respeto Hablar Público Hide,es_translation,stefan molyneux wilson drive multifple story deserve fair trial wilson law enforcer firm happen good wilson speak truly respect officer talk public hide,0,False,False,False,False,False,False,False,False,False
Stefan Molyneux Wilson Drive Multifple Multifple Story mérite un procès équitable Wilson Law Enforcer Firm Conting Good Wilson parle vraiment Respect Officier Talk Public Hide,fr_translation,stefan molyneux wilson drive multifple story deserve fair trial wilson law enforcer firm happen good wilson speak truly respect officer talk public hide,0,False,False,False,False,False,False,False,False,False
Stefan Molyneux Wilson Drive Multifle -Geschichte verdient faire Verhandlung Wilson Strafverfolgungsunternehmen passiert gut wilson spricht wirklich respekt,de_translation,stefan molyneux wilson drive multifple story deserve fair trial wilson law enforcer firm happen good wilson speak truly respect officer talk public hide,0,False,False,False,False,False,False,False,False,False
people say cop justify here new video witness say brown hand,en_original,people say cop justify here new video witness say brown hand,0,False,False,False,False,False,False,False,False,False
La gente dice que el policía justifica aquí un nuevo video testigo decir Brown Hand,es_translation,people say cop justify here new video witness say brown hand,0,False,False,False,False,False,False,False,False,False
Les gens disent que le flic justifie ici un nouveau témoin vidéo dit Brown Hand,fr_translation,people say cop justify here new video witness say brown hand,0,False,False,False,False,False,False,False,False,False
big problem case shooting michael brown militarized police response primarily peaceful protester police suppression medium coverage,en_original,big problem case shooting michael brown militarized police response primarily peaceful protester police suppression medium coverage,0,False,False,False,False,False,False,False,False,False
Big Problem Case Shooting Michael Brown Respuesta policial militarizada Principalmente pacífica Cobertura de la policía de la policía de manifestantes,es_translation,big problem case shooting michael brown militarized police response primarily peaceful protester police suppression medium coverage,0,False,False,False,False,False,False,False,False,False
Big Problem Case tir de Michael Brown Militarisé Réponse de la police,fr_translation,big problem case shooting michael brown militarized police response primarily peaceful protester police suppression medium coverage,0,False,False,False,False,False,False,False,False,False
yea fuck store clerk dare try job,en_original,yea fuck store clerk dare try job,1,True,False,True,True,False,False,False,False,False
"sí, joder la tienda, el empleado de la tienda se atreve a intentarlo",es_translation,yea fuck store clerk dare try job,1,True,False,True,True,False,False,False,False,False
"Oui, le greffier du magasin baise ose essayer le travail",fr_translation,yea fuck store clerk dare try job,1,True,False,True,True,False,False,False,False,False
"Ja, verdammte Ladenschreiber wagen es, Job zu versuchen",de_translation,yea fuck store clerk dare try job,1,True,False,True,True,False,False,False,False,False
info mike brown bring fact darrin wilson test positive illegal mood alter non prescription steroid post shoot toxicology test wonder info give grand jury doubtful,en_original,info mike brown bring fact darrin wilson test positive illegal mood alter non prescription steroid post shoot toxicology test wonder info give grand jury doubtful,0,False,False,False,False,False,False,False,False,False
Info Mike Brown Trae Fact Darrin Wilson Test Positivo Estadoo ilegal alter no prescripción Post Shoot Toxicología Prueba de asombro Información Dé a Gran Jury Dudoso,es_translation,info mike brown bring fact darrin wilson test positive illegal mood alter non prescription steroid post shoot toxicology test wonder info give grand jury doubtful,0,False,False,False,False,False,False,False,False,False
info Mike Brown apporter des faits darrin wilson test positif humeur illégale altérer non sur ordonnance post-shoot toxicology test wonder info ino donne un grand jury douteux,fr_translation,info mike brown bring fact darrin wilson test positive illegal mood alter non prescription steroid post shoot toxicology test wonder info give grand jury doubtful,0,False,False,False,False,False,False,False,False,False
Info Mike Brown bringen Tatsache Darrin Wilson Test positive illegale Stimmung Alter Nicht verschreibungspflichtig Steroid Post Shoot Toxicology Test Wonder Info Geben Sie Grand Jury zweifelhaft,de_translation,info mike brown bring fact darrin wilson test positive illegal mood alter non prescription steroid post shoot toxicology test wonder info give grand jury doubtful,0,False,False,False,False,False,False,False,False,False
great vid,en_original,great vid,0,False,False,False,False,False,False,False,False,False
gran video,es_translation,great vid,0,False,False,False,False,False,False,False,False,False
grande vidéo,fr_translation,great vid,0,False,False,False,False,False,False,False,False,False
tolles Video,de_translation,great vid,0,False,False,False,False,False,False,False,False,False
real question need ask mike brown rush cop draw weapon shoot way answer true color think black male disregard life kill cop escalate punishment probation petty theft death penalty kill cop utterly absurd truly believe go start college week sorry racist,en_original,real question need ask mike brown rush cop draw weapon shoot way answer true color think black male disregard life kill cop escalate punishment probation petty theft death penalty kill cop utterly absurd truly believe go start college week sorry racist,0,False,False,False,False,False,False,False,False,False
Pregunta real Necesidad Pregunte a Mike Brown Rush Cop Dibujado Arma de arma RESPUESTA RESPUESTA COLOR VERDADERO Pensar a los hombres negros Vida matar a la policía Escala de castigo Petting Petty Petty Death Preedalty Kill Cop Utterly Absurd Truly Belie,es_translation,real question need ask mike brown rush cop draw weapon shoot way answer true color think black male disregard life kill cop escalate punishment probation petty theft death penalty kill cop utterly absurd truly believe go start college week sorry racist,0,False,False,False,False,False,False,False,False,False
vraie question nécessite demander à Mike Brown Rush Cop Draw ShooT de l'arme Réponse TRUE COLOR PENSEZ LE MALON NOIR MAL TOUTE,fr_translation,real question need ask mike brown rush cop draw weapon shoot way answer true color think black male disregard life kill cop escalate punishment probation petty theft death penalty kill cop utterly absurd truly believe go start college week sorry racist,0,False,False,False,False,False,False,False,False,False
year old useless negro barely pass inner city high school glad shoot dead street like dog,en_original,year old useless negro barely pass inner city high school glad shoot dead street like dog,1,False,False,False,False,True,True,False,False,False
Negro inútil de un año apenas pase el interior de la ciudad de la ciudad de la ciudad.,es_translation,year old useless negro barely pass inner city high school glad shoot dead street like dog,1,False,False,False,False,True,True,False,False,False
Un an inutile Negro passe à peine dans le centre-ville du lycée Glad Tir Tiron Dead Street comme un chien,fr_translation,year old useless negro barely pass inner city high school glad shoot dead street like dog,1,False,False,False,False,True,True,False,False,False
Jahr alter nutzloser Neger passieren kaum die innere Stadt High School Frohe Shoot Dead Street wie Hund,de_translation,year old useless negro barely pass inner city high school glad shoot dead street like dog,1,False,False,False,False,True,True,False,False,False
move think,en_original,move think,0,False,False,False,False,False,False,False,False,False
Mover pensar,es_translation,move think,0,False,False,False,False,False,False,False,False,False
bouger penser,fr_translation,move think,0,False,False,False,False,False,False,False,False,False
beweg dich denken,de_translation,move think,0,False,False,False,False,False,False,False,False,False
police concentrate investigation people call misbehave hope investigation get cancel behave let police work say guy commit suicide cop attack police place clear disrespect police way,en_original,police concentrate investigation people call misbehave hope investigation get cancel behave let police work say guy commit suicide cop attack police place clear disrespect police way,1,True,False,True,False,False,False,False,False,False
Policía concentrada de investigación La gente llama malvada la investigación de la esperanza.,es_translation,police concentrate investigation people call misbehave hope investigation get cancel behave let police work say guy commit suicide cop attack police place clear disrespect police way,1,True,False,True,False,False,False,False,False,False
Police Concentrate Investigation Les gens appellent une mauvaise compréhension de l'espoir enquête obtenir un annulation de rendez-vous pour laisser le travail de la police dire que le gars commet un suicide de flic d'attaque de flic de la police est clair,fr_translation,police concentrate investigation people call misbehave hope investigation get cancel behave let police work say guy commit suicide cop attack police place clear disrespect police way,1,True,False,True,False,False,False,False,False,False
"Polizei konzentrieren Ermittlungen Menschen nennen sich fehlverhalten Hoffnung Untersuchung Erstnebnis Behave lassen die Polizei Arbeit sagen, dass Mann Selbstmordpolizei angreifen.",de_translation,police concentrate investigation people call misbehave hope investigation get cancel behave let police work say guy commit suicide cop attack police place clear disrespect police way,1,True,False,True,False,False,False,False,False,False
lmfao,en_original,lmfao,0,False,False,False,False,False,False,False,False,False
man stefan,en_original,man stefan,0,False,False,False,False,False,False,False,False,False
Hombre stefan,es_translation,man stefan,0,False,False,False,False,False,False,False,False,False
Homme Stefan,fr_translation,man stefan,0,False,False,False,False,False,False,False,False,False
Mann Stefan,de_translation,man stefan,0,False,False,False,False,False,False,False,False,False
agree people arm need find information rioting think get high drug rob store carelessly walk middle street scream cop attack reach gun unarmed mention size people gullible find funny race racist black racist white single time racist black person throw hand get piss white people racist person want sit believe white people racist people happen past make sick think grow generation,en_original,agree people arm need find information rioting think get high drug rob store carelessly walk middle street scream cop attack reach gun unarmed mention size people gullible find funny race racist black racist white single time racist black person throw hand get piss white people racist person want sit believe white people racist people happen past make sick think grow generation,0,False,False,False,False,False,False,False,False,False
D'accord des gens Arm Besoin de trouver des informations sur les émeutes Think Get High Drug Rob Store Walk Walk Middle Street Scream Cop Attack CORT,fr_translation,agree people arm need find information rioting think get high drug rob store carelessly walk middle street scream cop attack reach gun unarmed mention size people gullible find funny race racist black racist white single time racist black person throw hand get piss white people racist person want sit believe white people racist people happen past make sick think grow generation,0,False,False,False,False,False,False,False,False,False
"Ich bin einverstanden, dass sich der Arm über die Middle Stream Cop -Angriffsangriffsangriffsangriffsangriffsangriffsangriffsgröße von Middle Street -Cop -Angriffsgröße von Middle Street, die leichte Rasse finden, rassistische Menschen rassistische Menschen passieren, wenn man krank machen, wächst die Generation, wenn sie Piss weiße Menschen wollen, sorgfältig rassistische Menschen, die weißen Menschen passieren,",de_translation,agree people arm need find information rioting think get high drug rob store carelessly walk middle street scream cop attack reach gun unarmed mention size people gullible find funny race racist black racist white single time racist black person throw hand get piss white people racist person want sit believe white people racist people happen past make sick think grow generation,0,False,False,False,False,False,False,False,False,False
true police originally say robbery stop claim notice cigar,en_original,true police originally say robbery stop claim notice cigar,0,False,False,False,False,False,False,False,False,False
"La verdadera policía originalmente dice robo de robo, aviso de reclamación de cigarro",es_translation,true police originally say robbery stop claim notice cigar,0,False,False,False,False,False,False,False,False,False
La vraie police dit à l'origine le vol de vol de réclamation,fr_translation,true police originally say robbery stop claim notice cigar,0,False,False,False,False,False,False,False,False,False
"Die wahre Polizei sagt ursprünglich, Raubanschläge Stop Anspruchsbekanntmachung Zigarre",de_translation,true police originally say robbery stop claim notice cigar,0,False,False,False,False,False,False,False,False,False
thank sober analysis stefan bias deception left mainstream medium insane,en_original,thank sober analysis stefan bias deception left mainstream medium insane,0,False,False,False,False,False,False,False,False,False
Gracias a Sober Analysis Stefan Bias Deception Left Mainstream Medium Insane,es_translation,thank sober analysis stefan bias deception left mainstream medium insane,0,False,False,False,False,False,False,False,False,False
Vielen Dank an Sober -Analyse Stefan Bias Täuschung links Mainstream Medium Wahnsinn,de_translation,thank sober analysis stefan bias deception left mainstream medium insane,0,False,False,False,False,False,False,False,False,False
stefan molyneux explain inquiry handling subsequent unrest circular language game pretty simple straightforward question avoid unnecessarily hostile manner justification heavy handed militaristic response loot official handle situation decide initially block access area medium family member live area attest unprofessionalism hostility law enforcement handle early incorrect info direct fact understand go straight attack respect logic willing share thank advance hopefully continue insult reason choose,en_original,stefan molyneux explain inquiry handling subsequent unrest circular language game pretty simple straightforward question avoid unnecessarily hostile manner justification heavy handed militaristic response loot official handle situation decide initially block access area medium family member live area attest unprofessionalism hostility law enforcement handle early incorrect info direct fact understand go straight attack respect logic willing share thank advance hopefully continue insult reason choose,0,False,False,False,False,False,False,False,False,False
Stefan Molyneux Explique la investigación manejo de la consulta posterior Desacrendedor Juego del lenguaje circular bastante simple Pregunta directa Evite la manera innecesariamente hostil justificación de la mano de mano de mano dura el botín de la situación del manejo oficial del mango oficial de la situación de la situación del área de acceso inicialmente de bloque de bloqueo de la familia medianos en la familia Atitora no profesional El hostilidad de la ley de la ley de la ley incorrecta.,es_translation,stefan molyneux explain inquiry handling subsequent unrest circular language game pretty simple straightforward question avoid unnecessarily hostile manner justification heavy handed militaristic response loot official handle situation decide initially block access area medium family member live area attest unprofessionalism hostility law enforcement handle early incorrect info direct fact understand go straight attack respect logic willing share thank advance hopefully continue insult reason choose,0,False,False,False,False,False,False,False,False,False
Stefan Molyneux explique la gestion de l'enquête Génération de la langue de la circulaire de troubles ultérieurs Question assez simple simple Évitez la manière inutilement hostile justification la justification de la réponse militariste à la main lourde.,fr_translation,stefan molyneux explain inquiry handling subsequent unrest circular language game pretty simple straightforward question avoid unnecessarily hostile manner justification heavy handed militaristic response loot official handle situation decide initially block access area medium family member live area attest unprofessionalism hostility law enforcement handle early incorrect info direct fact understand go straight attack respect logic willing share thank advance hopefully continue insult reason choose,0,False,False,False,False,False,False,False,False,False
race news article get national medium attention week,en_original,race news article get national medium attention week,0,False,False,False,False,False,False,False,False,False
Artículo de Race News Obtenga la Semana Nacional de Atención Mediana,es_translation,race news article get national medium attention week,0,False,False,False,False,False,False,False,False,False
Article de presse de la course Obtenez la Semaine nationale de l'attention moyenne,fr_translation,race news article get national medium attention week,0,False,False,False,False,False,False,False,False,False
look like gentle giant video rob steal look like disgusting thieving thug,en_original,look like gentle giant video rob steal look like disgusting thieving thug,1,True,False,False,False,True,True,False,False,False
"Parece que el video gentil gentil rob roba, parece que el thug asqueroso",es_translation,look like gentle giant video rob steal look like disgusting thieving thug,1,True,False,False,False,True,True,False,False,False
ressemble à une vidéo géante douce Rob Steal ressemble à un voyou dégoûtant,fr_translation,look like gentle giant video rob steal look like disgusting thieving thug,1,True,False,False,False,True,True,False,False,False
Sieh aus wie sanfter Riesenvideo Rob Steal sieht aus wie ekelhafter Diebstahlschläger,de_translation,look like gentle giant video rob steal look like disgusting thieving thug,1,True,False,False,False,True,True,False,False,False
omg stefan rap hysterical good news guess know whatshisname douche deserve die premptive strike officer darren wilson huzzah trash take street probably cure disease treat symptom disease ignorance self entitlement community low class get poverty easy starting point easy feasible right drive,en_original,omg stefan rap hysterical good news guess know whatshisname douche deserve die premptive strike officer darren wilson huzzah trash take street probably cure disease treat symptom disease ignorance self entitlement community low class get poverty easy starting point easy feasible right drive,1,True,False,True,False,False,False,False,False,False
"OMG Stefan Rap Hysterical Buenas noticias supongo que se sabe que el nombre de la ducha se merece morir, el oficial de huelga previa, Darren Wilson Huzzah, basura, tome la calle probablemente cure la enfermedad del trato de la enfermedad de los síntomas.",es_translation,omg stefan rap hysterical good news guess know whatshisname douche deserve die premptive strike officer darren wilson huzzah trash take street probably cure disease treat symptom disease ignorance self entitlement community low class get poverty easy starting point easy feasible right drive,1,True,False,True,False,False,False,False,False,False
omg stefan rap hystérique bonne nouvelle devine savoir ce que l'officier de grève des prémpectives est un,fr_translation,omg stefan rap hysterical good news guess know whatshisname douche deserve die premptive strike officer darren wilson huzzah trash take street probably cure disease treat symptom disease ignorance self entitlement community low class get poverty easy starting point easy feasible right drive,1,True,False,True,False,False,False,False,False,False
omg stefan rap hysterical gute Nachrichten schätzen wissen Whatshisname douche verdienen die vorgedachtende Streikoffizierin Darren Wilson Huzzah Trash Take Street wahrscheinlich Krankheiten behandelt Symptom Krankheit Unwissenheit Selbst Anspruchsgemeinschaft mit niedriger Klasse Get Armut Easy Start Point Simple Machbare Right Drive,de_translation,omg stefan rap hysterical good news guess know whatshisname douche deserve die premptive strike officer darren wilson huzzah trash take street probably cure disease treat symptom disease ignorance self entitlement community low class get poverty easy starting point easy feasible right drive,1,True,False,True,False,False,False,False,False,False
god look raw footage shock ferguson riot watch guy god,en_original,god look raw footage shock ferguson riot watch guy god,0,False,False,False,False,False,False,False,False,False
Dios mira imágenes de imágenes crudas Ferguson Riot mira a chico dios,es_translation,god look raw footage shock ferguson riot watch guy god,0,False,False,False,False,False,False,False,False,False
Dieu a l'air brut socle ferguson riot regarde mec dieu,fr_translation,god look raw footage shock ferguson riot watch guy god,0,False,False,False,False,False,False,False,False,False
Gott sieht rohes Filmmaterial Schock Ferguson Riot Watch Guy Gott,de_translation,god look raw footage shock ferguson riot watch guy god,0,False,False,False,False,False,False,False,False,False
stefan molyneux hate black actually surprised bloody british people conquer absolutely freedom gain decade hate pale wonder mother black woman,en_original,stefan molyneux hate black actually surprised bloody british people conquer absolutely freedom gain decade hate pale wonder mother black woman,1,False,False,False,False,True,True,True,False,False
Stefan Molyneux Odio negro en realidad sorprendió a los británicos sangrientos conquistar absolutamente la libertad ganancia década odio pálido maravilloso madre negra mujer,es_translation,stefan molyneux hate black actually surprised bloody british people conquer absolutely freedom gain decade hate pale wonder mother black woman,1,False,False,False,False,True,True,True,False,False
Stefan Molyneux déteste le noir en fait surpris des Britanniques sanglants conquérir absolument la liberté gain décennie déteste la pale merveilleuse mère noire femme,fr_translation,stefan molyneux hate black actually surprised bloody british people conquer absolutely freedom gain decade hate pale wonder mother black woman,1,False,False,False,False,True,True,True,False,False
"Stefan Molyneux Hass Black überraschte blutige britische Menschen, die absolut Freiheit gewinnen, hassen blasse Wunder Mutter Schwarze Frau",de_translation,stefan molyneux hate black actually surprised bloody british people conquer absolutely freedom gain decade hate pale wonder mother black woman,1,False,False,False,False,True,True,True,False,False
educate dumb assss rap rap real people like dispise,en_original,educate dumb assss rap rap real people like dispise,1,True,False,False,False,False,False,False,False,False
Educar a los tontos Rap Rap Gente real como Dispise,es_translation,educate dumb assss rap rap real people like dispise,1,True,False,False,False,False,False,False,False,False
éduquer stupide assss rap rap de vraies personnes comme concise,fr_translation,educate dumb assss rap rap real people like dispise,1,True,False,False,False,False,False,False,False,False
bilden dumme Arschs Rap Rap echte Menschen wie Dispise,de_translation,educate dumb assss rap rap real people like dispise,1,True,False,False,False,False,False,False,False,False
seriously youtube fuck find comment android phone want reply course scroll copy paste post comment android device fuck technology able handle mountainous task hop computer try look goddamne comment course comment system youtube fuck search comment completely impossible hour later find fucking thing search string read click single stupid fucking comment expand search piece comment want find phrase remember have click fucking view xxx comment expand miracle christ alfuckingmighty actually find piece shit comment moron matter reply thick skulle inbreed troglodytic fucknut automatically scroll page comment right click reply copy paste quote etc have scroll hour god forfuckingbid reply box right underneath actual comment reply,en_original,seriously youtube fuck find comment android phone want reply course scroll copy paste post comment android device fuck technology able handle mountainous task hop computer try look goddamne comment course comment system youtube fuck search comment completely impossible hour later find fucking thing search string read click single stupid fucking comment expand search piece comment want find phrase remember have click fucking view xxx comment expand miracle christ alfuckingmighty actually find piece shit comment moron matter reply thick skulle inbreed troglodytic fucknut automatically scroll page comment right click reply copy paste quote etc have scroll hour god forfuckingbid reply box right underneath actual comment reply,1,True,False,True,True,False,False,False,False,False
"En serio, joder de youtube, encontrar un comentario, teléfono Android, por lo que respira, Corriente de desplazamiento Copia Paste Publicar Comentario Android Dispositivo Joder Tecnología Capaz de Tarea Mountain HOP Computadora Intente Look Moddamne Comentario Comentario Sistema de comentarios de YouTube COLMAR COMENTARIO COMENTADO COMPLETAMENTE Imposible hora más tarde Encuentre la cosa de búsqueda Cadena de búsqueda Lea Haga clic en una sola mierda Comentario Expandir Comentario de búsqueda Desear Frase HACER HACER HACER CLIC HACER CLIC HACER XXX COMENTARIL Fucknut automáticamente desplazarse la página Comentario Haga clic con el botón Diar",es_translation,seriously youtube fuck find comment android phone want reply course scroll copy paste post comment android device fuck technology able handle mountainous task hop computer try look goddamne comment course comment system youtube fuck search comment completely impossible hour later find fucking thing search string read click single stupid fucking comment expand search piece comment want find phrase remember have click fucking view xxx comment expand miracle christ alfuckingmighty actually find piece shit comment moron matter reply thick skulle inbreed troglodytic fucknut automatically scroll page comment right click reply copy paste quote etc have scroll hour god forfuckingbid reply box right underneath actual comment reply,1,True,False,True,True,False,False,False,False,False
Sérieusement youtube baise trouver commentaire Android Phone Want Course Course Scroll copie coller Poste Commentaire Android Device Fuck Technology Able Gathing Mountainous Task Hop Computer Try Thing Recherche Look Lire Cliquez sur un commentaire de recherche de recherche de recherche de recherche de recherche de baise Youtube TROGLOCYTIQUE FUTUSEUTE AUCUNEMENT Page de défilement COMMENT,fr_translation,seriously youtube fuck find comment android phone want reply course scroll copy paste post comment android device fuck technology able handle mountainous task hop computer try look goddamne comment course comment system youtube fuck search comment completely impossible hour later find fucking thing search string read click single stupid fucking comment expand search piece comment want find phrase remember have click fucking view xxx comment expand miracle christ alfuckingmighty actually find piece shit comment moron matter reply thick skulle inbreed troglodytic fucknut automatically scroll page comment right click reply copy paste quote etc have scroll hour god forfuckingbid reply box right underneath actual comment reply,1,True,False,True,True,False,False,False,False,False
"Ernsthaft YouTube Fuck Finden Sie Kommentar Android Phone wollen Antwort Kurs Scroll Kopierenpostenposten Kommentar Android Gerät Fick Technologie in der Lage, bergauf Task Hop -Computer Versuchen Sie es zu. Troglodytic Fucknut automatisch Scroll -Seite Kommentar mit rechten Klicken Sie mit der Antwort Antwort Kopieren Sie einfügen.",de_translation,seriously youtube fuck find comment android phone want reply course scroll copy paste post comment android device fuck technology able handle mountainous task hop computer try look goddamne comment course comment system youtube fuck search comment completely impossible hour later find fucking thing search string read click single stupid fucking comment expand search piece comment want find phrase remember have click fucking view xxx comment expand miracle christ alfuckingmighty actually find piece shit comment moron matter reply thick skulle inbreed troglodytic fucknut automatically scroll page comment right click reply copy paste quote etc have scroll hour god forfuckingbid reply box right underneath actual comment reply,1,True,False,True,True,False,False,False,False,False
stefan excellent obviously well understanding event surround unfortunate event president unfortunate officer wilson life destroy job fear police hesitate find rapidly grow situation thank depth honest dissertation tom kelver seek help school drug,en_original,stefan excellent obviously well understanding event surround unfortunate event president unfortunate officer wilson life destroy job fear police hesitate find rapidly grow situation thank depth honest dissertation tom kelver seek help school drug,1,True,False,False,False,False,False,False,False,False
Stefan excelente obviamente bien comprensible enterrar el desafortunado presidente desafortunado oficial Wilson Life Destroy Job Fear La policía duda encontrar una situación de rápido crecimiento gracias a profundidad tesis honesta tom kelver busca ayuda de drogas escolar,es_translation,stefan excellent obviously well understanding event surround unfortunate event president unfortunate officer wilson life destroy job fear police hesitate find rapidly grow situation thank depth honest dissertation tom kelver seek help school drug,1,True,False,False,False,False,False,False,False,False
Stefan excellent évidemment bien comprendre l'événement entoure un événement malheureux président malheureux officier Wilson Life détruire le travail de l'emploi Peur policière hésiter à trouver une situation de croissance rapide merci profondeur de thèse honnête Tom Kelver cherche à aider l'école de drogue,fr_translation,stefan excellent obviously well understanding event surround unfortunate event president unfortunate officer wilson life destroy job fear police hesitate find rapidly grow situation thank depth honest dissertation tom kelver seek help school drug,1,True,False,False,False,False,False,False,False,False
"Stefan ausgezeichnet, offensichtlich gut verständnisvoller Ereignis umgeben unglücklicher Ereignis Präsident unglücklicher Offizier Wilson Life Zerstören Arbeitskräfte, die die Polizei zögert, schnell wachsen zu dankt Tiefe ehrliche Dissertation Tom Kelver suchen Hilfe bei der Schule Droge",de_translation,stefan excellent obviously well understanding event surround unfortunate event president unfortunate officer wilson life destroy job fear police hesitate find rapidly grow situation thank depth honest dissertation tom kelver seek help school drug,1,True,False,False,False,False,False,False,False,False
gentle giant rob store later assault armed police officer school boy look hope thug life come high price,en_original,gentle giant rob store later assault armed police officer school boy look hope thug life come high price,1,False,False,False,False,True,True,False,False,False
Gentle Giant Rob Store más tarde asalto oficial de policía armado de la escuela,es_translation,gentle giant rob store later assault armed police officer school boy look hope thug life come high price,1,False,False,False,False,True,True,False,False,False
Gente Giant Rob Store plus tard Assault Armed Police Officier School Boy a l'air d'espoir la vie de voyou a un prix élevé,fr_translation,gentle giant rob store later assault armed police officer school boy look hope thug life come high price,1,False,False,False,False,True,True,False,False,False
sanfter Riese Rob Store später Angriff bewaffneter Polizist School Boy Look Hope Thug Life,de_translation,gentle giant rob store later assault armed police officer school boy look hope thug life come high price,1,False,False,False,False,True,True,False,False,False
